RUN,SECS,ZS_SERIALIZATION,ZS_CPU_MHZ,ZS_SEED,ZS_RAND_DATA,ZS_DATA_BLOCKS,ZS_TEST_NTHREADS,ZS_TEST_OBJSIZE,ZS_TEST_NOBJS,ZS_TEST_WRITE_PERCENT,ZS_TEST_ITERATIONS,ZS_DUMP_ITERS,WRITE_AMP,K_CLIENT_RATE,K_READ_RATE,K_WRITE_RATE,K_UPDATE_RATE,K_DELETE_RATE,STRIPE_TBL_RATE,CPU_UTIL_TOT,CPU_UTIL_USR,CPU_UTIL_SYS,CPU_UTIL_IOWAIT,CPU_USECS_TOT_PER_OP,CPU_USECS_USR_PER_OP,CPU_USECS_SYS_PER_OP,CPU_USECS_IOWAIT_PER_OP,CPU_USECS_TOT_PER_CLIENT_OP,CPU_USECS_USR_PER_CLIENT_OP,CPU_USECS_SYS_PER_CLIENT_OP,CPU_USECS_IOWAIT_PER_CLIENT_OP,N_CLIENT_OPS,N_WRITES,N_WRITE_BYTES,N_UPDATES,N_UPDATE_BYTES,N_READS,N_READ_BYTES,N_DELETES,N_DELETE_BYTES,N_GCS,N_GC_BYTES,N_EXTRA_COND_WAITS,N_MD_GET,N_MD_GET_BYTES,N_MD_SET,N_MD_SET_BYTES,N_IO_STRIPE_READ,N_IO_STRIPE_READ_BYTES,N_IO_POINT_READ,N_IO_POINT_READ_BYTES,N_IO_STRIPE_WRITE,N_IO_STRIPE_WRITE_BYTES,N_STRIPE_TBL_DUMPS,N_LAT_HITS,N_LAT_MISSES,CPU_USR_CNT,CPU_NICE_CNT,CPU_SYS_CNT,CPU_IDLE_CNT,CPU_IOWAIT_CNT,
ws_ws_t16w100o1000.out,70,1,2800,1,0,1048576,16,1000,100000,100,3000000,20000,1,37.4095,29.7597,37.412,37.412,37.412,0,250.823,150.749,100.075,100.075,37.3406,22.4423,14.8984,115.985,67.048,40.2968,26.7512,208.26,0.795509,0.0312517,6.51681,8.19245,0.443038,0.0174048,3.62937,4.56257,8.192,262.144,29.7596,1.16911,0,0,243.791,306.476,0.000660276,0.00856357,0.0678581,0.0746548,0.000367723,0.00476926,0.0377918,0.0415771,102.772,8.71772,0.0247006,0.320359,0,0,2.53854,2.7928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499374,1499472,12283674624,1499471,12283666432,1192769,9771163648,1499471,12283666432,46858,0,0,0,0,20,2621640,0,0,1192765,9771130880,46858,12283543552,0,4,1192765,6042,0,4011,85879,31226,1192765,46858,0,0,9771130880,12283543552,494968,7104,40084,495688,15,990,12840,0,0,101744640,111935488,156,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t16w25o100.out,20,1,2800,1,0,1048576,16,100,1000000,25,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t32w25o1000.out,30,1,2800,1,0,1048576,32,1000,100000,25,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t8w25o100.out,30,0,2800,1,0,1048576,8,100,1000000,25,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t16w100o100.out,70,0,2800,1,0,1048576,16,100,1000000,100,3000000,20000,0,37.7787,0,0,0,0,0,305.166,167.541,137.626,137.626,0,0,0,0,80.7775,44.348,36.4294,209.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792089,1.01414,6.57402,8.31501,0,0,0,0,8.29959,8.19907,29.9241,38.3129,0,0,248.358,314.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514160,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2621640,0,0,0,0,0,0,0,0,0,6715,0,5516,82873,31782,0,0,0,0,0,0,0,0,0,0,0,1199350,1535572,0,0,9954115584,12590260224,499860,33312,40080,520660,7,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t8w50o1000.out,80,1,2800,1,0,1048576,8,1000,100000,50,3000000,20000,1,35.9386,28.5597,17.9705,17.9692,17.9692,0.0199728,165.395,96.0894,69.3058,69.3058,35.5458,20.651,14.8948,96.095,46.0216,26.7371,19.2845,124.416,0.794678,0.015626,6.51,4.09627,0.613786,0.0120691,5.02813,3.16384,8.192,262.144,28.5596,0.561577,0,0,233.96,147.214,0.000317333,0.00425871,0.0453859,0.0389984,0.000245099,0.0032893,0.0350547,0.0301213,143.023,9.15734,0.0114045,0.153052,0,0,1.6311,1.40155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799371,899748,7370735616,899683,7370203136,1429925,11713945600,899683,7370203136,28117,0,0,0,0,25,3227675,0,0,1429917,11713880064,28117,7370702848,1,8,1429917,4811,0,3470,128087,22387,1429920,28117,0,0,11713904640,7370702848,305948,3960,50068,328564,7,571,7663,0,0,81666048,70172672,84,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t16w50o1000.out,50,0,2800,1,0,1048576,16,1000,100000,50,3000000,20000,0,49.5506,0,0,0,0,0,256.882,129.589,127.293,127.293,0,0,0,0,51.8424,26.1528,25.6896,167.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795761,0.50477,6.58383,4.14054,0,0,0,0,8.27363,8.20284,39.4304,25.0116,0,0,326.233,205.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993009,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1310820,0,0,0,0,0,0,0,0,0,2597,0,2551,41686,16646,0,0,0,0,0,0,0,0,0,0,0,790198,501241,0,0,6537805824,4111597568,267112,10512,20048,259140,12,0,0,0,0,0,0,0,0,0,0,0,
ws_goof_t1w50o100.out,60,1,2800,1,0,1048576,1,100,1000000,50,0,20000,1,9.22352,4.13676,4.74291,4.6813,4.6813,0.13322,44.9286,28.276,16.6526,16.6526,50.5971,31.8436,18.7536,50.8597,48.7109,30.6565,18.0545,48.9637,0.448501,0.0160685,3.67412,4.21225,0.465869,0.0166907,3.81639,4.37536,8.192,262.144,4.13676,0.148208,0,0,33.8883,38.8518,0.000664404,0.00475915,0.00556112,0.109832,0.000690131,0.00494344,0.00577646,0.114085,8.37009,23.0781,0.00612814,0.0438961,0,0,0.0512931,1.01304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276940,142408,1166606336,140558,1151451136,124208,1017511936,140558,1151451136,4450,0,0,0,0,150,19464770,0,0,124207,1017503744,4450,1166540800,4,1,124207,849,0,500,92904,1356,124208,4450,0,0,1017511936,1166540800,15736,916,10016,10016,0,184,1318,0,0,1540096,30416896,28,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t32w100o1000.out,60,1,2800,1,0,1048576,32,1000,100000,100,3000000,20000,1,45.4179,36.1769,45.4177,45.4177,45.4177,0,670.577,413.048,257.529,257.529,82.184,50.622,31.562,116.028,147.646,90.9439,56.702,208.448,0.796533,0.0312497,6.5252,8.19192,0.443373,0.0173945,3.63211,4.55986,8.192,262.144,36.1769,1.4193,0,0,296.361,372.06,0.00108244,0.00898476,0.0773034,0.0780578,0.000602517,0.00500118,0.0430293,0.0434492,71.4159,8.6878,0.0491621,0.408069,0,0,3.51096,3.54522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368206,1368199,11208286208,1368199,11208286208,1089823,8927830016,1368199,11208286208,42756,0,0,0,0,15,1966230,0,0,1089821,8927813632,42756,11208228864,0,2,1089821,12443,0,7758,46851,28520,1089821,42756,0,0,8927813632,11208228864,629712,6400,30128,823716,30,1481,12293,0,0,105766912,106799104,156,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t16w50o1000.out,50,1,2800,1,0,1048576,16,1000,100000,50,3000000,20000,1,49.8839,39.6048,24.9474,24.9471,24.9471,0,234.439,134.386,100.053,100.053,36.3177,20.8181,15.4996,121.855,46.9969,26.9397,20.0572,157.687,0.793936,0.0156286,6.50392,4.09695,0.613529,0.0120773,5.02603,3.16599,8.192,262.144,39.6046,0.779616,0,0,324.441,204.372,0.000484174,0.00439958,0.0809824,0.0414828,0.000374155,0.00339986,0.0625807,0.0320566,167.259,9.42881,0.0241525,0.219468,0,0,4.03972,2.06932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999641,499929,4095418368,499924,4095377408,793654,6501613568,499924,4095377408,15623,0,0,0,0,10,1310820,0,0,793651,6501588992,15623,4095475712,0,3,793651,2693,0,2005,43081,15763,793651,15623,0,0,6501588992,4095475712,259824,2400,20052,274024,13,484,4398,0,0,80953344,41467904,64,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_goof_t16w50o100.out,40,1,2800,1,0,1048576,16,100,1000000,50,0,20000,1,52.5291,38.6642,26.5913,26.4199,26.4199,0.0997902,255.662,154.276,101.387,101.387,39.1787,23.6418,15.5369,119.004,48.6707,29.3696,19.3011,147.836,0.736046,0.0158189,6.02969,4.14683,0.592499,0.0127338,4.85375,3.3381,8.192,262.144,38.6638,0.830953,0,0,316.734,217.829,0.000459731,0.00449092,0.00376611,0.0492241,0.000370072,0.00361508,0.00303163,0.0396241,8.192,10.9608,0.0241492,0.235904,0,0,0.19783,2.58569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526395,266472,2182938624,264755,2168872960,387455,3174031360,264755,2168872960,8327,0,0,0,0,50,6504709,0,0,387454,3174023168,8327,2182873088,1,1,387454,1546,0,1016,21457,7782,387451,8327,0,0,3173998592,2182873088,126212,1268,10020,120564,13,242,2364,0,0,1982464,25911296,24,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t16w100o100.out,70,1,2800,1,0,1048576,16,100,1000000,100,3000000,20000,1,37.306,29.4777,37.5189,37.4133,37.4133,0,277.133,176.666,100.467,100.467,41.3653,26.3694,14.9959,113.787,74.2865,47.3559,26.9306,204.346,0.790158,0.0314282,6.47297,8.23871,0.439987,0.0175003,3.60437,4.58759,8.192,262.144,29.4776,1.17246,0,0,241.481,307.353,0.000730095,0.00861539,0.139533,0.0778508,0.000406542,0.00479734,0.0776969,0.04335,191.117,9.03625,0.0272369,0.321405,0,0,5.20543,2.9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495696,1504231,12322660352,1499999,12287991808,1181840,9681633280,1499999,12287991808,47008,0,0,0,0,20,2621640,0,0,1181836,9681600512,47008,12322865152,0,4,1181836,7083,0,4028,85469,30564,1181836,47007,0,0,9681600512,12322603008,484896,7060,40092,529492,7,1092,12886,0,0,208699392,116441088,180,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t8w25o100.out,30,1,2800,1,0,1048576,8,100,1000000,25,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t32w100o1000.out,50,0,2800,1,0,1048576,32,1000,100000,100,3000000,20000,0,53.9094,0,0,0,0,0,410.3,204.378,205.922,205.922,0,0,0,0,76.1093,37.9115,38.1978,184.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796843,1.00918,6.58732,8.27225,0,0,0,0,8.26678,8.19697,42.9573,54.4045,0,0,355.118,445.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082522,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1310820,0,0,0,0,0,0,0,0,0,4104,0,4135,35062,19980,0,0,0,0,0,0,0,0,0,0,0,862600,1092464,0,0,7130923008,8954896384,527136,26196,20080,548332,27,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t32w50o100.out,30,0,2800,1,0,1048576,32,100,1000000,50,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t8w25o1000.out,60,0,2800,1,0,1048576,8,1000,100000,25,3000000,20000,0,42.6276,0,0,0,0,0,180.663,92.3291,88.3336,88.3336,0,0,0,0,42.3817,21.6595,20.7222,120.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793316,0.252973,6.49885,2.07389,0,0,0,0,8.192,8.19807,33.8171,10.7836,0,0,277.03,88.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280270,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1966230,0,0,0,0,0,0,0,0,0,2773,0,2653,74431,15460,0,0,0,0,0,0,0,0,0,0,0,1015659,323874,0,0,8320278528,2655141888,190612,8612,30036,192484,5,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t32w50o100.out,30,1,2800,1,0,1048576,32,100,1000000,50,3000000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ws_ws_t1w25o1000.out,350,1,2800,1,0,1048576,1,1000,100000,25,3000000,20000,1,8.00906,6.23141,2.05212,2.02768,2.02768,0.0124946,40.3293,24.4144,15.9149,15.9149,48.6862,29.4734,19.2128,66.9109,50.3546,30.4834,19.8712,69.2039,0.778037,0.00800697,6.37368,2.09898,0.752258,0.00774167,6.1625,2.02943,8.192,262.144,6.23135,0.0641283,0,0,51.0472,16.8108,0.000191106,0.0022301,0.00157832,0.0264833,0.000184774,0.0021562,0.00152603,0.0256058,8.25887,11.8754,0.00153058,0.017861,0,0,0.0126409,0.212106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564016,656964,5381849088,649139,5317746688,1994919,16342376448,649139,5317746688,20530,0,0,0,0,161,20906674,0,0,1994901,16342228992,20530,5381816320,4,18,1994901,7816,0,5095,989487,17744,1994900,20530,0,0,16342220800,5381816320,207692,3884,209988,209988,1,490,5718,0,0,4046848,67903488,356,200,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,
ws_base_t16w25o1000.out,40,0,2800,1,0,1048576,16,1000,100000,25,3000000,20000,0,57.8827,0,0,0,0,0,242.517,123.854,118.664,118.664,0,0,0,0,41.8981,21.3973,20.5007,149.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79448,0.253426,6.50838,2.0772,0,0,0,0,8.192,8.19646,45.9867,14.669,0,0,376.723,120.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579979,0,0,0,0,0,0,0,0,0,0,0,0,0,5,655410,0,0,0,0,0,0,0,0,0,1241,0,1189,20674,8672,0,0,0,0,0,0,0,0,0,0,0,460782,146982,0,0,3774726144,1204731904,136948,3244,10020,130912,16,0,0,0,0,0,0,0,0,0,0,0,
